time,open,high,low,close,volume
2025-03-28T02:15:00.000000000Z,150.824,150.825,150.737,150.824,1949
2025-03-28T02:30:00.000000000Z,150.825,150.859,150.784,150.787,1987
2025-03-28T02:45:00.000000000Z,150.788,150.858,150.787,150.832,1913
2025-03-28T03:00:00.000000000Z,150.832,150.834,150.714,150.762,1944
2025-03-28T03:15:00.000000000Z,150.762,150.838,150.75,150.836,1591
2025-03-28T03:30:00.000000000Z,150.834,150.87,150.776,150.789,1782
2025-03-28T03:45:00.000000000Z,150.788,150.862,150.788,150.81,1710
2025-03-28T04:00:00.000000000Z,150.809,150.846,150.756,150.824,2129
2025-03-28T04:15:00.000000000Z,150.824,150.939,150.802,150.902,1767
2025-03-28T04:30:00.000000000Z,150.902,150.944,150.892,150.936,1479
2025-03-28T04:45:00.000000000Z,150.936,150.937,150.832,150.873,1275
2025-03-28T05:00:00.000000000Z,150.874,150.903,150.843,150.844,1443
2025-03-28T05:15:00.000000000Z,150.844,150.938,150.807,150.891,1661
2025-03-28T05:30:00.000000000Z,150.892,150.906,150.832,150.834,1555
2025-03-28T05:45:00.000000000Z,150.835,150.854,150.74,150.769,1859
2025-03-28T06:00:00.000000000Z,150.774,150.81,150.748,150.78,1930
2025-03-28T06:15:00.000000000Z,150.779,150.849,150.738,150.74,1786
2025-03-28T06:30:00.000000000Z,150.742,150.744,150.648,150.662,2209
2025-03-28T06:45:00.000000000Z,150.663,150.69,150.61,150.614,1755
2025-03-28T07:00:00.000000000Z,150.616,150.654,150.554,150.56,3186
2025-03-28T07:15:00.000000000Z,150.56,150.58,150.505,150.52,1987
2025-03-28T07:30:00.000000000Z,150.52,150.52,150.405,150.438,3092
2025-03-28T07:45:00.000000000Z,150.438,150.478,150.385,150.398,3525
2025-03-28T08:00:00.000000000Z,150.396,150.5,150.361,150.459,5080
2025-03-28T08:15:00.000000000Z,150.454,150.464,150.38,150.459,3873
2025-03-28T08:30:00.000000000Z,150.459,150.499,150.4,150.494,3070
2025-03-28T08:45:00.000000000Z,150.494,150.548,150.465,150.534,1672
2025-03-28T09:00:00.000000000Z,150.535,150.589,150.499,150.586,2030
2025-03-28T09:15:00.000000000Z,150.586,150.635,150.558,150.624,1952
2025-03-28T09:30:00.000000000Z,150.624,150.66,150.6,150.631,2057
2025-03-28T09:45:00.000000000Z,150.63,150.644,150.566,150.584,2074
2025-03-28T10:00:00.000000000Z,150.583,150.71,150.565,150.664,2045
2025-03-28T10:15:00.000000000Z,150.664,150.722,150.648,150.686,2183
2025-03-28T10:30:00.000000000Z,150.686,150.726,150.678,150.694,1876
2025-03-28T10:45:00.000000000Z,150.696,150.734,150.672,150.718,1960
2025-03-28T11:00:00.000000000Z,150.717,150.77,150.683,150.768,2221
2025-03-28T11:15:00.000000000Z,150.768,150.846,150.767,150.808,2102
2025-03-28T11:30:00.000000000Z,150.806,150.868,150.806,150.839,2202
2025-03-28T11:45:00.000000000Z,150.84,150.851,150.776,150.804,1758
2025-03-28T12:00:00.000000000Z,150.806,150.814,150.72,150.74,2463
2025-03-28T12:15:00.000000000Z,150.737,150.858,150.732,150.816,2979
2025-03-28T12:30:00.000000000Z,150.816,150.953,150.563,150.644,8362
2025-03-28T12:45:00.000000000Z,150.646,150.734,150.618,150.642,5599
2025-03-28T13:00:00.000000000Z,150.642,150.764,150.494,150.744,8042
2025-03-28T13:15:00.000000000Z,150.746,150.787,150.522,150.59,6387
2025-03-28T13:30:00.000000000Z,150.59,150.653,150.514,150.572,8425
2025-03-28T13:45:00.000000000Z,150.571,150.628,150.391,150.442,6774
2025-03-28T14:00:00.000000000Z,150.442,150.45,150.07,150.13,7984
2025-03-28T14:15:00.000000000Z,150.128,150.13,149.942,149.972,7123
2025-03-28T14:30:00.000000000Z,149.972,150.186,149.909,150.153,7582
2025-03-28T14:45:00.000000000Z,150.152,150.189,150.04,150.098,6481
2025-03-28T15:00:00.000000000Z,150.098,150.23,150.001,150.202,8045
2025-03-28T15:15:00.000000000Z,150.203,150.23,150.064,150.212,6048
2025-03-28T15:30:00.000000000Z,150.209,150.314,150.162,150.249,4427
2025-03-28T15:45:00.000000000Z,150.25,150.333,150.25,150.26,4714
2025-03-28T16:00:00.000000000Z,150.262,150.296,150.188,150.203,4693
2025-03-28T16:15:00.000000000Z,150.202,150.205,150.032,150.033,3619
2025-03-28T16:30:00.000000000Z,150.033,150.189,150.03,150.083,4551
2025-03-28T16:45:00.000000000Z,150.082,150.141,150.053,150.091,3749
2025-03-28T17:00:00.000000000Z,150.09,150.113,149.985,150.048,3377
2025-03-28T17:15:00.000000000Z,150.048,150.115,149.94,149.952,3309
2025-03-28T17:30:00.000000000Z,149.952,149.954,149.861,149.872,2602
2025-03-28T17:45:00.000000000Z,149.871,149.996,149.87,149.985,2277
2025-03-28T18:00:00.000000000Z,149.984,150.14,149.98,150.095,2052
2025-03-28T18:15:00.000000000Z,150.094,150.117,150.004,150.021,2597
2025-03-28T18:30:00.000000000Z,150.016,150.047,149.968,150.018,2447
2025-03-28T18:45:00.000000000Z,150.015,150.026,149.912,149.964,2764
2025-03-28T19:00:00.000000000Z,149.964,150.004,149.93,149.958,1878
2025-03-28T19:15:00.000000000Z,149.958,149.959,149.88,149.882,1483
2025-03-28T19:30:00.000000000Z,149.88,149.89,149.848,149.88,1394
2025-03-28T19:45:00.000000000Z,149.88,149.886,149.746,149.752,2573
2025-03-28T20:00:00.000000000Z,149.753,149.778,149.703,149.742,1708
2025-03-28T20:15:00.000000000Z,149.742,149.746,149.684,149.733,975
2025-03-28T20:30:00.000000000Z,149.732,149.846,149.724,149.837,608
2025-03-28T20:45:00.000000000Z,149.838,149.892,149.796,149.844,1189
2025-03-30T21:00:00.000000000Z,149.827,149.857,149.722,149.794,73
2025-03-30T21:15:00.000000000Z,149.802,149.816,149.702,149.702,11
2025-03-30T21:30:00.000000000Z,149.702,149.736,149.668,149.705,225
2025-03-30T21:45:00.000000000Z,149.704,149.706,149.638,149.652,269
2025-03-30T22:00:00.000000000Z,149.652,149.746,149.552,149.601,1746
2025-03-30T22:15:00.000000000Z,149.6,149.72,149.594,149.598,1619
2025-03-30T22:30:00.000000000Z,149.597,149.612,149.402,149.428,1908
2025-03-30T22:45:00.000000000Z,149.427,149.509,149.399,149.484,1119
2025-03-30T23:00:00.000000000Z,149.485,149.494,149.349,149.419,1946
2025-03-30T23:15:00.000000000Z,149.418,149.454,149.32,149.386,2147
2025-03-30T23:30:00.000000000Z,149.385,149.475,149.302,149.416,3938
2025-03-30T23:45:00.000000000Z,149.415,149.628,149.366,149.621,3238
2025-03-31T00:00:00.000000000Z,149.618,149.638,149.22,149.222,4469
2025-03-31T00:15:00.000000000Z,149.222,149.246,149.072,149.182,4364
2025-03-31T00:30:00.000000000Z,149.182,149.304,149.067,149.111,4273
2025-03-31T00:45:00.000000000Z,149.11,149.508,149.098,149.3,6940
2025-03-31T01:00:00.000000000Z,149.301,149.38,149.205,149.291,4634
2025-03-31T01:15:00.000000000Z,149.292,149.352,149.032,149.074,4632
2025-03-31T01:30:00.000000000Z,149.074,149.164,149.026,149.052,3919
2025-03-31T01:45:00.000000000Z,149.052,149.188,149.028,149.157,3302
2025-03-31T02:00:00.000000000Z,149.158,149.198,149.026,149.046,3302
2025-03-31T02:15:00.000000000Z,149.046,149.117,148.794,148.82,3607
2025-03-31T02:30:00.000000000Z,148.82,148.862,148.724,148.814,3691
2025-03-31T02:45:00.000000000Z,148.813,148.95,148.811,148.892,2386
2025-03-31T03:00:00.000000000Z,148.89,148.916,148.756,148.763,2713
2025-03-31T03:15:00.000000000Z,148.764,148.864,148.731,148.815,2223
2025-03-31T03:30:00.000000000Z,148.816,148.94,148.815,148.914,2520
2025-03-31T03:45:00.000000000Z,148.914,148.949,148.879,148.924,1728
2025-03-31T04:00:00.000000000Z,148.922,148.971,148.836,148.918,2049
2025-03-31T04:15:00.000000000Z,148.918,149.003,148.86,148.985,2609
2025-03-31T04:30:00.000000000Z,148.986,149.148,148.957,149.076,2717
2025-03-31T04:45:00.000000000Z,149.076,149.118,149.028,149.081,2353
2025-03-31T05:00:00.000000000Z,149.082,149.248,149.071,149.22,3270
2025-03-31T05:15:00.000000000Z,149.218,149.227,149.124,149.159,2057
2025-03-31T05:30:00.000000000Z,149.159,149.16,148.958,148.988,2641
2025-03-31T05:45:00.000000000Z,148.988,149.092,148.952,149.042,2537
2025-03-31T06:00:00.000000000Z,149.04,149.098,148.906,148.941,4893
2025-03-31T06:15:00.000000000Z,148.938,148.974,148.808,148.822,4027
2025-03-31T06:30:00.000000000Z,148.817,148.964,148.815,148.92,3862
2025-03-31T06:45:00.000000000Z,148.921,149.042,148.815,149.0,4498
2025-03-31T07:00:00.000000000Z,148.998,149.051,148.702,148.71,7050
2025-03-31T07:15:00.000000000Z,148.708,148.885,148.706,148.862,8016
2025-03-31T07:30:00.000000000Z,148.862,149.082,148.78,149.07,6103
2025-03-31T07:45:00.000000000Z,149.071,149.17,149.011,149.144,5253
2025-03-31T08:00:00.000000000Z,149.144,149.248,149.051,149.243,7799
2025-03-31T08:15:00.000000000Z,149.241,149.296,149.09,149.135,4452
2025-03-31T08:30:00.000000000Z,149.136,149.158,149.052,149.101,4225
2025-03-31T08:45:00.000000000Z,149.103,149.106,148.962,149.057,3863
2025-03-31T09:00:00.000000000Z,149.054,149.142,148.968,149.098,4413
2025-03-31T09:15:00.000000000Z,149.099,149.214,149.092,149.214,4159
2025-03-31T09:30:00.000000000Z,149.213,149.246,149.136,149.148,3290
2025-03-31T09:45:00.000000000Z,149.146,149.225,149.137,149.199,3203
2025-03-31T10:00:00.000000000Z,149.198,149.28,149.166,149.279,3588
2025-03-31T10:15:00.000000000Z,149.278,149.338,149.226,149.298,3028
2025-03-31T10:30:00.000000000Z,149.298,149.347,149.26,149.335,2642
2025-03-31T10:45:00.000000000Z,149.336,149.435,149.28,149.326,2397
2025-03-31T11:00:00.000000000Z,149.325,149.391,149.181,149.247,3682
2025-03-31T11:15:00.000000000Z,149.248,149.36,149.231,149.246,3912
2025-03-31T11:30:00.000000000Z,149.246,149.294,149.154,149.278,3991
2025-03-31T11:45:00.000000000Z,149.278,149.412,149.245,149.375,3056
2025-03-31T12:00:00.000000000Z,149.375,149.444,149.348,149.431,3885
2025-03-31T12:15:00.000000000Z,149.432,149.564,149.384,149.497,3391
2025-03-31T12:30:00.000000000Z,149.498,149.556,149.426,149.542,4189
2025-03-31T12:45:00.000000000Z,149.543,149.643,149.518,149.601,4273
2025-03-31T13:00:00.000000000Z,149.6,149.668,149.528,149.556,4806
2025-03-31T13:15:00.000000000Z,149.553,149.648,149.512,149.522,4076
2025-03-31T13:30:00.000000000Z,149.521,149.602,149.406,149.489,7092
2025-03-31T13:45:00.000000000Z,149.49,149.802,149.434,149.667,9720
2025-03-31T14:00:00.000000000Z,149.668,149.822,149.664,149.786,9311
2025-03-31T14:15:00.000000000Z,149.784,149.868,149.725,149.808,7277
2025-03-31T14:30:00.000000000Z,149.808,149.881,149.742,149.856,7814
2025-03-31T14:45:00.000000000Z,149.854,149.89,149.514,149.516,10978
2025-03-31T15:00:00.000000000Z,149.517,149.681,149.46,149.616,8794
2025-03-31T15:15:00.000000000Z,149.618,149.847,149.598,149.76,5463
2025-03-31T15:30:00.000000000Z,149.76,149.902,149.69,149.868,6036
2025-03-31T15:45:00.000000000Z,149.868,149.96,149.855,149.911,4662
2025-03-31T16:00:00.000000000Z,149.912,149.959,149.802,149.833,4071
2025-03-31T16:15:00.000000000Z,149.832,149.944,149.822,149.936,3014
2025-03-31T16:30:00.000000000Z,149.935,149.985,149.891,149.935,3235
2025-03-31T16:45:00.000000000Z,149.934,149.972,149.888,149.896,2888
2025-03-31T17:00:00.000000000Z,149.896,150.018,149.872,150.005,2786
2025-03-31T17:15:00.000000000Z,150.006,150.072,149.99,150.032,4072
2025-03-31T17:30:00.000000000Z,150.034,150.1,150.019,150.05,3182
2025-03-31T17:45:00.000000000Z,150.049,150.082,149.966,150.025,2616
2025-03-31T18:00:00.000000000Z,150.026,150.256,150.012,150.205,3775
2025-03-31T18:15:00.000000000Z,150.206,150.268,150.179,150.234,3352
2025-03-31T18:30:00.000000000Z,150.234,150.243,150.15,150.154,3200
2025-03-31T18:45:00.000000000Z,150.154,150.192,150.096,150.123,3235
2025-03-31T19:00:00.000000000Z,150.122,150.156,150.092,150.118,2824
2025-03-31T19:15:00.000000000Z,150.116,150.138,150.03,150.046,3047
2025-03-31T19:30:00.000000000Z,150.044,150.07,149.959,149.964,3721
2025-03-31T19:45:00.000000000Z,149.962,150.022,149.876,149.963,5122
2025-03-31T20:00:00.000000000Z,149.962,150.012,149.896,149.922,2732
2025-03-31T20:15:00.000000000Z,149.926,149.964,149.922,149.94,835
2025-03-31T20:30:00.000000000Z,149.94,149.989,149.94,149.971,999
2025-03-31T20:45:00.000000000Z,149.97,149.988,149.955,149.97,1399
2025-03-31T21:00:00.000000000Z,149.964,149.966,149.959,149.962,136
2025-03-31T21:15:00.000000000Z,149.962,149.965,149.936,149.944,355
2025-03-31T21:30:00.000000000Z,149.944,149.946,149.936,149.944,106
2025-03-31T21:45:00.000000000Z,149.944,149.946,149.897,149.926,434
2025-03-31T22:00:00.000000000Z,149.928,149.988,149.881,149.896,598
2025-03-31T22:15:00.000000000Z,149.894,149.907,149.836,149.878,1195
2025-03-31T22:30:00.000000000Z,149.88,149.942,149.879,149.926,697
2025-03-31T22:45:00.000000000Z,149.926,149.928,149.834,149.898,746
2025-03-31T23:00:00.000000000Z,149.891,150.044,149.886,150.028,1565
2025-03-31T23:15:00.000000000Z,150.029,150.141,150.02,150.053,1213
2025-03-31T23:30:00.000000000Z,150.052,150.078,149.942,149.983,2580
2025-03-31T23:45:00.000000000Z,149.983,150.011,149.895,149.946,2776
2025-04-01T00:00:00.000000000Z,149.946,149.95,149.772,149.799,5498
2025-04-01T00:15:00.000000000Z,149.798,149.976,149.798,149.947,3590
2025-04-01T00:30:00.000000000Z,149.945,149.988,149.858,149.898,3452
2025-04-01T00:45:00.000000000Z,149.898,149.935,149.678,149.738,5790
2025-04-01T01:00:00.000000000Z,149.737,149.737,149.634,149.676,4433
2025-04-01T01:15:00.000000000Z,149.675,149.756,149.653,149.697,3011
2025-04-01T01:30:00.000000000Z,149.696,149.787,149.695,149.767,2452
2025-04-01T01:45:00.000000000Z,149.766,149.914,149.766,149.826,3115
2025-04-01T02:00:00.000000000Z,149.826,149.851,149.756,149.816,2294
2025-04-01T02:15:00.000000000Z,149.816,149.842,149.69,149.756,2183
2025-04-01T02:30:00.000000000Z,149.756,149.833,149.736,149.808,1523
2025-04-01T02:45:00.000000000Z,149.808,149.854,149.764,149.847,1898
2025-04-01T03:00:00.000000000Z,149.847,149.919,149.835,149.861,1403
2025-04-01T03:15:00.000000000Z,149.86,149.864,149.765,149.778,1170
2025-04-01T03:30:00.000000000Z,149.774,149.805,149.735,149.753,2245
2025-04-01T03:45:00.000000000Z,149.752,149.778,149.66,149.662,1860
2025-04-01T04:00:00.000000000Z,149.656,149.66,149.56,149.602,2625
2025-04-01T04:15:00.000000000Z,149.6,149.667,149.593,149.636,1489
2025-04-01T04:30:00.000000000Z,149.636,149.641,149.546,149.598,1689
2025-04-01T04:45:00.000000000Z,149.598,149.598,149.534,149.562,1245
2025-04-01T05:00:00.000000000Z,149.562,149.679,149.55,149.676,1891
2025-04-01T05:15:00.000000000Z,149.676,149.91,149.662,149.87,2627
2025-04-01T05:30:00.000000000Z,149.87,149.919,149.812,149.816,2045
2025-04-01T05:45:00.000000000Z,149.818,149.886,149.812,149.834,2367
2025-04-01T06:00:00.000000000Z,149.832,149.9,149.754,149.795,3665
2025-04-01T06:15:00.000000000Z,149.796,149.888,149.791,149.864,2906
2025-04-01T06:30:00.000000000Z,149.864,149.886,149.79,149.874,3143
2025-04-01T06:45:00.000000000Z,149.876,149.992,149.874,149.946,3142
2025-04-01T07:00:00.000000000Z,149.945,149.95,149.813,149.829,5706
2025-04-01T07:15:00.000000000Z,149.83,149.912,149.77,149.862,4377
2025-04-01T07:30:00.000000000Z,149.864,149.888,149.664,149.664,4355
2025-04-01T07:45:00.000000000Z,149.664,149.687,149.586,149.62,4000
2025-04-01T08:00:00.000000000Z,149.621,149.644,149.552,149.584,3859
2025-04-01T08:15:00.000000000Z,149.582,149.645,149.503,149.628,2758
2025-04-01T08:30:00.000000000Z,149.626,149.68,149.582,149.662,2411
2025-04-01T08:45:00.000000000Z,149.662,149.694,149.598,149.669,1999
2025-04-01T09:00:00.000000000Z,149.668,149.68,149.534,149.573,2776
2025-04-01T09:15:00.000000000Z,149.576,149.676,149.574,149.654,2427
2025-04-01T09:30:00.000000000Z,149.655,149.724,149.64,149.684,2017
2025-04-01T09:45:00.000000000Z,149.682,149.688,149.606,149.62,1892
2025-04-01T10:00:00.000000000Z,149.62,149.661,149.396,149.446,6987
2025-04-01T10:15:00.000000000Z,149.446,149.542,149.428,149.499,3875
2025-04-01T10:30:00.000000000Z,149.5,149.51,149.387,149.388,4536
2025-04-01T10:45:00.000000000Z,149.387,149.48,149.358,149.406,3049
2025-04-01T11:00:00.000000000Z,149.406,149.435,149.264,149.268,3697
2025-04-01T11:15:00.000000000Z,149.268,149.324,149.224,149.262,3661
2025-04-01T11:30:00.000000000Z,149.263,149.268,149.137,149.195,4682
2025-04-01T11:45:00.000000000Z,149.193,149.228,149.121,149.2,3179
2025-04-01T12:00:00.000000000Z,149.2,149.261,149.137,149.258,3708
2025-04-01T12:15:00.000000000Z,149.258,149.283,149.126,149.214,3609
2025-04-01T12:30:00.000000000Z,149.212,149.341,149.175,149.315,3502
2025-04-01T12:45:00.000000000Z,149.317,149.398,149.277,149.39,2955
2025-04-01T13:00:00.000000000Z,149.392,149.47,149.392,149.442,3356
2025-04-01T13:15:00.000000000Z,149.443,149.54,149.394,149.521,3965
2025-04-01T13:30:00.000000000Z,149.522,149.546,149.387,149.414,7664
2025-04-01T13:45:00.000000000Z,149.416,149.528,149.414,149.504,7192
2025-04-01T14:00:00.000000000Z,149.506,149.51,149.012,149.015,11075
2025-04-01T14:15:00.000000000Z,149.016,149.194,148.977,149.162,9266
2025-04-01T14:30:00.000000000Z,149.162,149.331,149.122,149.292,9718
2025-04-01T14:45:00.000000000Z,149.293,149.362,149.219,149.286,8026
2025-04-01T15:00:00.000000000Z,149.289,149.514,149.283,149.402,7722
2025-04-01T15:15:00.000000000Z,149.401,149.474,149.305,149.31,6583
2025-04-01T15:30:00.000000000Z,149.311,149.37,149.194,149.3,6506
2025-04-01T15:45:00.000000000Z,149.298,149.411,149.248,149.408,5666
2025-04-01T16:00:00.000000000Z,149.407,149.602,149.382,149.6,4041
2025-04-01T16:15:00.000000000Z,149.6,149.743,149.554,149.573,5329
2025-04-01T16:30:00.000000000Z,149.573,149.573,149.41,149.434,5854
2025-04-01T16:45:00.000000000Z,149.435,149.572,149.422,149.516,4269
2025-04-01T17:00:00.000000000Z,149.515,149.562,149.432,149.508,4071
2025-04-01T17:15:00.000000000Z,149.508,149.516,149.388,149.428,3036
2025-04-01T17:30:00.000000000Z,149.427,149.49,149.424,149.461,3463
2025-04-01T17:45:00.000000000Z,149.46,149.546,149.448,149.46,2807
2025-04-01T18:00:00.000000000Z,149.461,149.472,149.302,149.374,4693
2025-04-01T18:15:00.000000000Z,149.373,149.38,149.264,149.278,2971
2025-04-01T18:30:00.000000000Z,149.276,149.358,149.239,149.355,3015
2025-04-01T18:45:00.000000000Z,149.356,149.432,149.312,149.4,3101
2025-04-01T19:00:00.000000000Z,149.399,149.468,149.388,149.466,3262
2025-04-01T19:15:00.000000000Z,149.466,149.524,149.421,149.483,3017
2025-04-01T19:30:00.000000000Z,149.484,149.624,149.479,149.612,3144
2025-04-01T19:45:00.000000000Z,149.612,149.65,149.588,149.622,3468
2025-04-01T20:00:00.000000000Z,149.62,149.627,149.571,149.6,909
2025-04-01T20:15:00.000000000Z,149.602,149.605,149.531,149.54,514
2025-04-01T20:30:00.000000000Z,149.54,149.558,149.533,149.54,633
2025-04-01T20:45:00.000000000Z,149.541,149.638,149.535,149.616,2175
2025-04-01T21:00:00.000000000Z,149.603,149.603,149.552,149.596,191
2025-04-01T21:15:00.000000000Z,149.602,149.61,149.59,149.608,55
2025-04-01T21:30:00.000000000Z,149.622,149.642,149.621,149.635,131
2025-04-01T21:45:00.000000000Z,149.634,149.659,149.602,149.648,164
2025-04-01T22:00:00.000000000Z,149.651,149.847,149.648,149.785,1013
2025-04-01T22:15:00.000000000Z,149.786,149.892,149.778,149.816,1607
2025-04-01T22:30:00.000000000Z,149.818,149.818,149.729,149.768,1121
2025-04-01T22:45:00.000000000Z,149.767,149.846,149.726,149.824,849
2025-04-01T23:00:00.000000000Z,149.821,149.84,149.746,149.815,1659
2025-04-01T23:15:00.000000000Z,149.816,149.845,149.782,149.824,1286
2025-04-01T23:30:00.000000000Z,149.823,149.872,149.783,149.802,1666
2025-04-01T23:45:00.000000000Z,149.81,149.82,149.75,149.754,1687
2025-04-02T00:00:00.000000000Z,149.754,149.824,149.689,149.79,4591
2025-04-02T00:15:00.000000000Z,149.792,149.877,149.736,149.768,3795
2025-04-02T00:30:00.000000000Z,149.767,149.905,149.767,149.891,3458
2025-04-02T00:45:00.000000000Z,149.89,149.92,149.74,149.796,4034
2025-04-02T01:00:00.000000000Z,149.795,149.922,149.78,149.868,3367
2025-04-02T01:15:00.000000000Z,149.866,149.954,149.852,149.868,2952
2025-04-02T01:30:00.000000000Z,149.868,149.898,149.805,149.818,2446
2025-04-02T01:45:00.000000000Z,149.818,149.898,149.812,149.864,1888
2025-04-02T02:00:00.000000000Z,149.863,149.874,149.8,149.87,2024
2025-04-02T02:15:00.000000000Z,149.87,149.893,149.798,149.868,2030
2025-04-02T02:30:00.000000000Z,149.867,149.868,149.786,149.806,1392
2025-04-02T02:45:00.000000000Z,149.806,149.823,149.764,149.793,973
2025-04-02T03:00:00.000000000Z,149.792,149.792,149.744,149.763,1329
2025-04-02T03:15:00.000000000Z,149.764,149.784,149.75,149.782,1084
2025-04-02T03:30:00.000000000Z,149.782,149.796,149.74,149.756,1111
2025-04-02T03:45:00.000000000Z,149.756,149.762,149.713,149.751,1006
2025-04-02T04:00:00.000000000Z,149.749,149.816,149.728,149.806,1163
2025-04-02T04:15:00.000000000Z,149.807,149.828,149.792,149.805,937
2025-04-02T04:30:00.000000000Z,149.811,149.889,149.792,149.848,1175
2025-04-02T04:45:00.000000000Z,149.85,149.916,149.836,149.902,1375
2025-04-02T05:00:00.000000000Z,149.902,149.95,149.893,149.912,1400
2025-04-02T05:15:00.000000000Z,149.919,149.93,149.86,149.878,1130
2025-04-02T05:30:00.000000000Z,149.882,149.921,149.873,149.9,1084
2025-04-02T05:45:00.000000000Z,149.901,149.911,149.83,149.894,1600
2025-04-02T06:00:00.000000000Z,149.89,149.894,149.817,149.854,2154
2025-04-02T06:15:00.000000000Z,149.856,149.978,149.834,149.971,2216
2025-04-02T06:30:00.000000000Z,149.97,150.003,149.758,149.795,3225
2025-04-02T06:45:00.000000000Z,149.796,149.81,149.726,149.762,2339
2025-04-02T07:00:00.000000000Z,149.761,149.824,149.652,149.716,4683
2025-04-02T07:15:00.000000000Z,149.716,149.73,149.63,149.686,3729
2025-04-02T07:30:00.000000000Z,149.687,149.75,149.651,149.682,3173
2025-04-02T07:45:00.000000000Z,149.682,149.738,149.646,149.673,2871
2025-04-02T08:00:00.000000000Z,149.675,149.675,149.55,149.57,3720
2025-04-02T08:15:00.000000000Z,149.57,149.594,149.522,149.558,2993
